"state","year","state_full","year_2012","year_2010","year_2014","last","first","primary","state.x","ahead","behind","compete","dem","repub","other","runoff","general","dateofrace","outcome_primary","poll_average","general_poll_average","comp","web","incumbent","proimm","antimm_score","anti_immigration.pct","pro_immigration.pct","immscore","teastateindexD","teastateindexR","whitedem_state","whiterep_state","state.y","tot_pop_2012","cvap_tot_est_2012","asian_pop_2012","black_pop_2012","allasian_cvap_tot_2012","asian_cvap_tot_2012","allasian_pct_cvap_2012","black_cvap_tot_2012","black_pct_cvap_2012","white_pop_2012","white_cvap_tot_2012","white_pct_cvap_2012","latino_pop_2012","latino_cvap_tot_2012","latino_pct_cvap_2012","pct_white_2012","pct_black_2012","pct_latino_2012","pct_asian_2012","total_cvap_2000","white_cvap_2000","pct_white_cvap_2000","latino_cvap_2000","pct_latino_cvap_2000","asian_cvap_2000","pct_asian_cvap_2000","black_cvap_2000","pct_black_cvap_2000","change_white_cvap_2000_2012","change_latino_cvap_2000_2012","change_asian_cvap_2000_2012","change_black_cvap_2000_2012","pct_change_foreignborn_2000_2010","dem_state_immigration_index","rep_state_immigration_index","independent_state_immigration_index","teaparty_stateindex","romney_votedifferential_2012","rrscalestate","sept_0ct_2014_unemployment","romney_vote_2012","unemployment_sept_oct_2012","ahead.1","behind.1","compete.1","changes","TX","CA","NM","AZ","borderstates","tradstate","dvlogit","dvlogitpro","newdv","X","lowmincvap","midmincvap","highmincvap","south","romneyvote2012","unemp","texas","newmexico","california","arizona","state_num","dems.mean","dems.sd","reps.mean","reps.sd","ind.mean","ind.sd","pct_regvote","pct_lat_grow","changes_20yr","changes_10yr","changes_5yr","dem_nativism","gop_nativism","ind_nativism","white_nativism","pct_asian_voters","pct_latino_voters","pct_latino_asian_voters","news_coverage","turnout"
"OR",2010,"Oregon",0,1,0,"Wyden","Ron",1,"OR",1,0,0,1,0,0,NA,0,"",89.55,"89.55",NA,89.55,"",1,1,0,0,1,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,1,0,0,73.2,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20100726074325/http://www.standtallforamerica.com/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,272.82,52.62,18.89,0.13253012,1.43,0.813953488,0.997807018,1.995,2.494,4.489,"47",58
"OR",2010,"Oregon",0,1,0,"Huffman","Jim",0,"OR",0,1,0,0,1,0,NA,1,"",39,"35",NA,-14,"",0,1,0,0,1,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20100516173653/http://jimhuffmanforsenate.com/home.html",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,272.82,52.62,18.89,0.13253012,1.43,0.813953488,0.997807018,1.995,2.494,4.489,"47",58
"OR",2010,"Oregon",0,1,0,"Huffman","Jim",1,"OR",1,0,0,0,1,0,NA,0,"",41.7,"41.7",NA,26.7,"",0,1,0,0,1,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,1,0,0,73.2,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20100516173653/http://jimhuffmanforsenate.com/home.html",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,272.82,52.62,18.89,0.13253012,1.43,0.813953488,0.997807018,1.995,2.494,4.489,"47",58
"OR",2010,"Oregon",0,1,0,"Wyden","Ron",0,"OR",1,0,0,1,0,0,NA,1,"",57,"49",NA,14,"",1,1,0,0,1,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,1,0,0,73.2,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20101001000600/http://www.standtallforamerica.com/issue/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,272.82,52.62,18.89,0.13253012,1.43,0.813953488,0.997807018,1.995,2.494,4.489,"47",58
"OR",2014,"Oregon",0,0,1,"Wehby","Monica",1,"OR",0,0,1,0,1,0,NA,0,"5/20/14",50.27999878,"35.3",NA,11.86999989,"http://www.monicafororegon.com/issues/immigration/",0,0,-1,0,0,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,1,73.2,0,0,0,0,0,0,0,0,NA,"http://www.monicafororegon.com/issues/immigration/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Bryk","William",1,"OR",0,1,0,1,0,0,NA,0,"5/20/14",3.690000057,"",NA,-87.90000153,"",0,0,NA,0,0,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,0,0,NA,"",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Conger","Jason",1,"OR",0,0,1,0,1,0,NA,0,"5/20/14",37.31999969,"23.43",NA,-11.86999989,"http://www.congerfororegon.com/issues/",0,0,-1,0.068944844,0,0.068944844,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,1,73.2,0,0,0,0,0,0,1,0,NA,"http://www.congerfororegon.com/issues/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Crawley","Timothy",1,"OR",0,1,0,0,1,0,NA,0,"5/20/14",0.370000005,"2.35",NA,-32.95000076,"http://timothycrawley.com/priorities/immigration/",0,1,-1,0,1,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,0,1,NA,"http://timothycrawley.com/priorities/immigration/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Gobernman","Pavel",1,"OR",0,1,0,1,0,0,NA,0,"5/20/14",2.910000086,"",NA,-88.68000031,"http://www.getenergized.com/content/vote-for-me-in-2014.php",0,0,NA,0,0,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,0,0,NA,"http://www.getenergized.com/content/vote-for-me-in-2014.php",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Merkley","Jeff",0,"OR",1,0,0,1,0,0,NA,1,"",NA,"",55.8,22.1,"",1,0,NA,0,0,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,1,0,0,73.2,0,0,0,0,0,0,0,0,NA,"",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Merkley","Jeff",1,"OR",1,0,0,1,0,0,NA,0,"5/20/14",91.58999634,"",NA,87.90000153,"http://www.jeffmerkley.com/about/",1,0,NA,0,0,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,1,0,0,73.2,0,0,0,0,0,0,0,0,NA,"http://www.jeffmerkley.com/about/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Perkins","Jo Rae",1,"OR",0,1,0,0,1,0,NA,0,"5/20/14",2.829999924,"2.25",NA,-33.04999924,"http://perkinsforussenate.com/the-issues/immigration/",0,0,-3,0.133421986,0,0.133421986,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,1,0,NA,"http://perkinsforussenate.com/the-issues/immigration/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Wehby","Monica",0,"OR",0,1,0,0,1,0,NA,1,"",NA,"",33.7,-22.1,"",0,0,NA,0,0,0,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,0,0,NA,"",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"OR",2014,"Oregon",0,0,1,"Callahan","Mark",1,"OR",0,1,0,0,1,0,NA,0,"5/20/14",6.789999962,"3",NA,-32.29999924,"http://callahanfororegon.com/issues/",0,0,-3,0.107142857,0,0.107142857,1.244851,4.116564,0.8594595,0.9,"OR",3836630,2763610,142870,65895,82785,77000,0.029955384,44070,0.015946534,3015495,2402305,0.869263391,449890,144235,0.052190794,0.785974931,0.017175229,0.117261764,0.03723841,"2,577,129","2,210,510",0.8577413,"167,230",0.06489,"74,787",0.0290195,"36,610",0.01420573,0.086765045,-0.13750523,0.02874026,0.16927615,28.6,0.7531531,3.209756,2.261682,0.3062249,-11,6.731928,7.1,-0.121,8.65,0,1,0,73.2,0,0,0,0,0,0,1,0,NA,"http://callahanfororegon.com/issues/",0,0,0,0,-0.121,8.65,0,0,0,0,36,-1.072545758,0.02570738,1.085326666,0.02840928,-0.027454413,0.025804458,4.4,73.2,329.22,75.71,22.95,0.593582888,1.924092409,1.75,1.474,1.103,3.308,4.41,"52",46.4
"PA",2010,"Pennsylvania",0,1,0,"Toomey","Pat",0,"PA",0,0,1,0,1,0,NA,1,"",51,"38",NA,1,"",0,0,1,1,0,1,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,1,94.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100708183842/http://www.toomeyforsenate.com/content/immigration",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,182.63,66.59,35.45,-0.149425287,1.484662577,1.15,0.703976436,0.995,2.57,3.565,"69",43.3
"PA",2010,"Pennsylvania",0,1,0,"Toomey","Pat",1,"PA",1,0,0,0,1,0,NA,0,"",60,"60",NA,51,"",0,0,1,1,0,1,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,1,0,0,94.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100708183842/http://www.toomeyforsenate.com/content/immigration",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,182.63,66.59,35.45,-0.149425287,1.484662577,1.15,0.703976436,0.995,2.57,3.565,"69",43.3
"PA",2010,"Pennsylvania",0,1,0,"Sestak","Joe",0,"PA",0,0,1,1,0,0,NA,1,"",49,"37",NA,-1,"",0,1,0,0,1,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,1,94.3,0,0,0,0,0,0,0,0,0,"http://web.archive.org/web/20100414120056/http://joesestak.com/Issues.html",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,182.63,66.59,35.45,-0.149425287,1.484662577,1.15,0.703976436,0.995,2.57,3.565,"69",43.3
"PA",2010,"Pennsylvania",0,1,0,"Specter","Arlen",1,"PA",0,0,1,1,0,0,NA,0,"",46,"41",NA,-1,"",0,NA,NA,0,0,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,1,94.3,0,0,0,0,0,0,NA,NA,NA,"",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,182.63,66.59,35.45,-0.149425287,1.484662577,1.15,0.703976436,0.995,2.57,3.565,"69",43.3
"PA",2010,"Pennsylvania",0,1,0,"Sestak","Joe",1,"PA",0,0,1,1,0,0,NA,0,"",54,"42",NA,1,"",0,1,0,0,1,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,1,94.3,0,0,0,0,0,0,0,0,0,"http://web.archive.org/web/20101028215417/http://joesestak.com/Issues.html",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,182.63,66.59,35.45,-0.149425287,1.484662577,1.15,0.703976436,0.995,2.57,3.565,"69",43.3
"PA",2012,"Pennsylvania",1,0,0,"Christian","David",1,"PA",0,1,0,0,1,0,NA,0,"",10.5,"10.5",NA,-29,"",0,NA,NA,0,0,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,0,94.3,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120402115153/http://www.daveforsenate.com/about/",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,236.16,98.14,47.46,0.406189555,2.055415617,1.336448598,1.147270855,1.001,3.311,4.312,"19",59.3
"PA",2012,"Pennsylvania",1,0,0,"Casey","Bob",0,"PA",0,0,0,1,0,0,NA,1,"",53.7,"53",NA,7,"",1,0,0,0,0,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,1,94.3,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20121001154656/http://bobcasey.com/issues",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,236.16,98.14,47.46,0.406189555,2.055415617,1.336448598,1.147270855,1.001,3.311,4.312,"19",59.3
"PA",2012,"Pennsylvania",1,0,0,"Smith","Tom",0,"PA",0,0,0,0,1,0,NA,1,"",44.6,"46",NA,-7,"",0,0,1,1,0,1,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,1,94.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20121010123452/http://tomsmithforsenate.com/issues",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,236.16,98.14,47.46,0.406189555,2.055415617,1.336448598,1.147270855,1.001,3.311,4.312,"19",59.3
"PA",2012,"Pennsylvania",1,0,0,"Welch","Steve",1,"PA",0,1,0,0,1,0,NA,0,"",20.9,"20.9",NA,-18.6,"",0,NA,NA,0,0,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,0,1,0,94.3,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120531141850/http://www.welchforpa.com/",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,236.16,98.14,47.46,0.406189555,2.055415617,1.336448598,1.147270855,1.001,3.311,4.312,"19",59.3
"PA",2012,"Pennsylvania",1,0,0,"Casey","Bob",1,"PA",1,0,0,1,0,0,NA,0,"",80.9,"80.19",NA,61.19,"",1,0,0,0,0,0,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,1,0,0,94.3,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120405050242/http://bobcasey.com/",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,236.16,98.14,47.46,0.406189555,2.055415617,1.336448598,1.147270855,1.001,3.311,4.312,"19",59.3
"PA",2012,"Pennsylvania",1,0,0,"Smith","Tom",1,"PA",0,0,1,0,1,0,NA,0,"",39.5,"39.5",NA,17.2,"",0,0,1,1,0,1,1.478198,4.056726,0.7009346,0.9392813,"PA",12699590,9590430,354070,1329880,167670,166150,0.017483053,930400,0.097013377,10100720,8035705,0.837887874,721900,367110,0.038278784,0.79535796,0.104718341,0.056844355,0.027880428,"9,362,066","8,038,328",0.8586062,"244,602",0.0261269,"161,961",0.0172997,"838,364",0.089549038,-0.000326312,0.50084627,0.02521216,0.09892089,43.2,0.8570094,3.146221,2.131579,0.3048846,-5,7.197849,5.7,-0.054,8.15,1,0,0,94.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20120429072403/http://www.tomsmithforsenate.com/?",0,0,0,0,-0.054,8.15,0,0,0,0,37,-0.804049507,0.014927151,0.907822526,0.015716561,-0.022051017,0.016928391,3,94.3,236.16,98.14,47.46,0.406189555,2.055415617,1.336448598,1.147270855,1.001,3.311,4.312,"19",59.3
